Date,Exercise,Weight(lbs),Reps,Primary Muscle Group,Secondary Muscle Group,Volume,Week,day of week
2024-11-03,EZ Curl,80.0,9,Biceps,,720.0,2024-10-28,Sunday
2024-11-03,Machine Row,130.0,12,Back,,1560.0,2024-10-28,Sunday
2024-11-03,Machine Row,145.0,8,Back,,1160.0,2024-10-28,Sunday
2024-11-03,Machine Row,175.0,8,Back,,1400.0,2024-10-28,Sunday
2024-11-03,Machine Row,180.0,6,Back,,1080.0,2024-10-28,Sunday
2024-11-03,Machine Row,190.0,6,Back,,1140.0,2024-10-28,Sunday
2024-11-04,Split Squat,90.0,8,Quads,Glutes,720.0,2024-11-04,Monday
2024-11-04,Split Squat,90.0,8,Quads,Glutes,720.0,2024-11-04,Monday
2024-11-04,Split Squat,102.0,8,Quads,Glutes,816.0,2024-11-04,Monday
2024-11-04,Split Squat,102.0,8,Quads,Glutes,816.0,2024-11-04,Monday
2024-11-04,Leg Curl,90.0,12,Hamstrings,,1080.0,2024-11-04,Monday
2024-11-04,Leg Curl,90.0,12,Hamstrings,,1080.0,2024-11-04,Monday
2024-11-04,Leg Curl,90.0,10,Hamstrings,,900.0,2024-11-04,Monday
2024-11-04,Leg Curl,90.0,9,Hamstrings,,810.0,2024-11-04,Monday
2024-11-04,Leg Push Back,170.0,8,Glutes,,1360.0,2024-11-04,Monday
2024-11-04,Leg Push Back,170.0,10,Glutes,,1700.0,2024-11-04,Monday
2024-11-04,Leg Push Back,120.0,10,Glutes,,1200.0,2024-11-04,Monday
2024-11-04,Leg Extension,220.0,12,Quads,,2640.0,2024-11-04,Monday
2024-11-04,Leg Extension,235.0,8,Quads,,1880.0,2024-11-04,Monday
2024-11-04,Leg Extension,235.0,8,Quads,,1880.0,2024-11-04,Monday
2024-11-07,Dumbbell Bench,100.0,7,Chest,Triceps,700.0,2024-11-04,Thursday
2024-11-07,Dumbbell Bench,100.0,6,Chest,Triceps,600.0,2024-11-04,Thursday
2024-11-07,Dumbbell Bench,100.0,6,Chest,Triceps,600.0,2024-11-04,Thursday
2024-11-07,Dumbbell Bench,100.0,6,Chest,Triceps,600.0,2024-11-04,Thursday
2024-11-07,Tricep Pushdown,27.5,19,Triceps,,522.5,2024-11-04,Thursday
2024-11-07,Tricep Pushdown,27.5,14,Triceps,,385.0,2024-11-04,Thursday
2024-11-07,Tricep Pushdown,32.5,9,Triceps,,292.5,2024-11-04,Thursday
2024-11-07,Tricep Pushdown,32.5,10,Triceps,,325.0,2024-11-04,Thursday
2024-11-07,Pull-Ups,180.0,17,Lats,Biceps,3060.0,2024-11-04,Thursday
2024-11-07,Pull-Ups,180.0,10,Lats,Biceps,1800.0,2024-11-04,Thursday
2024-11-07,Skull Crushers,90.0,8,Triceps,,720.0,2024-11-04,Thursday
2024-11-07,Skull Crushers,90.0,7,Triceps,,630.0,2024-11-04,Thursday
2024-11-07,Skull Crushers,90.0,7,Triceps,,630.0,2024-11-04,Thursday
2024-11-07,Skull Crushers,90.0,7,Triceps,,630.0,2024-11-04,Thursday
2024-11-07,Incline Dumbbell Press,65.0,8,Chest,Triceps,520.0,2024-11-04,Thursday
2024-11-07,Incline Dumbbell Press,65.0,8,Chest,Triceps,520.0,2024-11-04,Thursday
2024-11-07,Incline Dumbbell Press,65.0,8,Chest,Triceps,520.0,2024-11-04,Thursday
2024-11-07,Pec Dec,175.0,8,Chest,,1400.0,2024-11-04,Thursday
2024-11-07,Pec Dec,175.0,7,Chest,,1225.0,2024-11-04,Thursday
2024-11-07,Pec Dec,175.0,7,Chest,,1225.0,2024-11-04,Thursday
2024-11-09,Lat Pulldown,160.0,10,Lats,Biceps,1600.0,2024-11-04,Saturday
2024-11-09,Lat Pulldown,160.0,10,Lats,Biceps,1600.0,2024-11-04,Saturday
2024-11-09,Lat Pulldown,180.0,7,Lats,Biceps,1260.0,2024-11-04,Saturday
2024-11-09,Lat Pulldown,160.0,7,Lats,Biceps,1120.0,2024-11-04,Saturday
2024-11-09,Lat Pulldown,160.0,7,Lats,Biceps,1120.0,2024-11-04,Saturday
2024-11-09,Lateral Raise,30.0,12,Shoulders,,360.0,2024-11-04,Saturday
2024-11-09,Lateral Raise,30.0,10,Shoulders,,300.0,2024-11-04,Saturday
2024-11-09,Lateral Raise,30.0,9,Shoulders,,270.0,2024-11-04,Saturday
2024-11-09,Lateral Raise,30.0,9,Shoulders,,270.0,2024-11-04,Saturday
2024-11-09,Bicep Curl,40.0,8,Biceps,,320.0,2024-11-04,Saturday
2024-11-09,Bicep Curl,40.0,7,Biceps,,280.0,2024-11-04,Saturday
2024-11-09,Bicep Curl,35.0,9,Biceps,,315.0,2024-11-04,Saturday
2024-11-09,Bicep Curl,33.0,10,Biceps,,330.0,2024-11-04,Saturday
2024-11-09,Machine Row (Horizontal),80.0,12,Back,,960.0,2024-11-04,Saturday
2024-11-09,Machine Row (Horizontal),80.0,10,Back,,800.0,2024-11-04,Saturday
2024-11-09,Machine Row (Horizontal),80.0,10,Back,,800.0,2024-11-04,Saturday
2024-11-09,Machine Row (Horizontal),80.0,10,Back,,800.0,2024-11-04,Saturday
2024-11-09,Rear Pec Dec,160.0,8,Shoulders,,1280.0,2024-11-04,Saturday
2024-11-09,Rear Pec Dec,150.0,8,Shoulders,,1200.0,2024-11-04,Saturday
2024-11-09,Rear Pec Dec,150.0,8,Shoulders,,1200.0,2024-11-04,Saturday
2024-11-07,EZ Curl,100.0,8,Biceps,,800.0,2024-11-04,Thursday
2024-11-07,EZ Curl,100.0,7,Biceps,,700.0,2024-11-04,Thursday
2024-11-07,EZ Curl,100.0,7,Biceps,,700.0,2024-11-04,Thursday
2024-11-07,EZ Curl,100.0,7,Biceps,,700.0,2024-11-04,Thursday
2024-11-07,Single Arm Row,70.0,9,Lats,,630.0,2024-11-04,Thursday
2024-11-07,Single Arm Row,70.0,9,Lats,,630.0,2024-11-04,Thursday
2024-11-07,Single Arm Row,70.0,9,Lats,,630.0,2024-11-04,Thursday
2024-11-07,Single Arm Lat Pull,120.0,7,Lats,,840.0,2024-11-04,Thursday
2024-11-07,Single Arm Lat Pull,120.0,7,Lats,,840.0,2024-11-04,Thursday
2024-11-07,Single Arm Lat Pull,120.0,7,Lats,,840.0,2024-11-04,Thursday
2024-11-07,Shoulder Press Machine,140.0,6,Shoulders,,840.0,2024-11-04,Thursday
2024-11-07,Shoulder Press Machine,140.0,6,Shoulders,,840.0,2024-11-04,Thursday
2024-11-07,Shoulder Press Machine,140.0,6,Shoulders,,840.0,2024-11-04,Thursday
2024-11-08,Leg Press,360.0,15,Quads,Glutes,5400.0,2024-11-04,Friday
2024-11-08,Leg Press,432.0,15,Quads,Glutes,6480.0,2024-11-04,Friday
2024-11-08,Leg Press,540.0,15,Quads,Glutes,8100.0,2024-11-04,Friday
2024-11-08,Leg Press,630.0,15,Quads,Glutes,9450.0,2024-11-04,Friday
2024-11-08,Leg Press,720.0,10,Quads,Glutes,7200.0,2024-11-04,Friday
2024-11-08,Leg Press,810.0,10,Quads,Glutes,8100.0,2024-11-04,Friday
2024-11-08,Leg Press,810.0,8,Quads,Glutes,6480.0,2024-11-04,Friday
2024-11-08,Leg Press,540.0,12,Quads,Glutes,6480.0,2024-11-04,Friday
2024-11-08,Leg Curl,90.0,12,Hamstrings,,1080.0,2024-11-04,Friday
2024-11-08,Leg Curl,90.0,12,Hamstrings,,1080.0,2024-11-04,Friday
2024-11-08,Leg Curl,90.0,10,Hamstrings,,900.0,2024-11-04,Friday
2024-11-08,Leg Curl,90.0,10,Hamstrings,,900.0,2024-11-04,Friday
2024-11-09,Bench,135.0,15,Chest,Triceps,2025.0,2024-11-04,Saturday
2024-11-09,Bench,185.0,10,Chest,Triceps,1850.0,2024-11-04,Saturday
2024-11-09,Bench,205.0,7,Chest,Triceps,1435.0,2024-11-04,Saturday
2024-11-09,Bench,225.0,5,Chest,Triceps,1125.0,2024-11-04,Saturday
2024-11-09,Bench,225.0,3,Chest,Triceps,675.0,2024-11-04,Saturday
2024-11-09,Bench,225.0,3,Chest,Triceps,675.0,2024-11-04,Saturday
2024-11-09,Hammer Curl,45.0,12,Biceps,,540.0,2024-11-04,Saturday
2024-11-09,Hammer Curl,45.0,11,Biceps,,495.0,2024-11-04,Saturday
2024-11-09,Hammer Curl,45.0,10,Biceps,,450.0,2024-11-04,Saturday
2024-11-09,Hammer Curl,43.0,12,Biceps,,516.0,2024-11-04,Saturday
2024-11-09,Hammer Curl,45.0,10,Biceps,,450.0,2024-11-04,Saturday
2024-11-09,Close-Grip Bench,135.0,10,Chest,Triceps,1350.0,2024-11-04,Saturday
2024-11-09,Close-Grip Bench,135.0,12,Chest,Triceps,1620.0,2024-11-04,Saturday
2024-11-09,Close-Grip Bench,135.0,12,Chest,Triceps,1620.0,2024-11-04,Saturday
2024-11-09,Pec Dec,205.0,7,Chest,,1435.0,2024-11-04,Saturday
2024-11-09,Pec Dec,205.0,6,Chest,,1230.0,2024-11-04,Saturday
2024-11-09,Pec Dec,195.0,6,Chest,,1170.0,2024-11-04,Saturday
2024-11-09,Pec Dec,190.0,7,Chest,,1330.0,2024-11-04,Saturday
2024-11-09,T-Bar Row,45.0,12,Back,,540.0,2024-11-04,Saturday
2024-11-09,T-Bar Row,90.0,10,Back,,900.0,2024-11-04,Saturday
2024-11-09,T-Bar Row,100.0,8,Back,,800.0,2024-11-04,Saturday
2024-11-09,T-Bar Row,100.0,8,Back,,800.0,2024-11-04,Saturday
2024-11-09,Lat Pulldown,140.0,8,Lats,Biceps,1120.0,2024-11-04,Saturday
2024-11-09,Lat Pulldown,120.0,9,Lats,Biceps,1080.0,2024-11-04,Saturday
2024-11-09,Lat Pulldown,120.0,11,Lats,Biceps,1320.0,2024-11-04,Saturday
2024-11-11,Barbell Squat,135.0,20,Quads,Glutes,2700.0,2024-11-11,Monday
2024-11-11,Barbell Squat,225.0,13,Quads,Glutes,2925.0,2024-11-11,Monday
2024-11-11,Barbell Squat,315.0,6,Quads,Glutes,1890.0,2024-11-11,Monday
2024-11-11,Barbell Squat,315.0,6,Quads,Glutes,1890.0,2024-11-11,Monday
2024-11-11,Barbell Squat,345.0,2,Quads,Glutes,690.0,2024-11-11,Monday
2024-11-11,Barbell Squat,355.0,2,Quads,Glutes,710.0,2024-11-11,Monday
2024-11-11,Barbell Squat,365.0,1,Quads,Glutes,365.0,2024-11-11,Monday
2024-11-11,RDL,100.0,13,Hamstrings,Low Back,1300.0,2024-11-11,Monday
2024-11-11,RDL,100.0,12,Hamstrings,Low Back,1200.0,2024-11-11,Monday
2024-11-11,RDL,100.0,11,Hamstrings,Low Back,1100.0,2024-11-11,Monday
2024-11-11,Goblet Squat,100.0,12,Quads,Glutes,1200.0,2024-11-11,Monday
2024-11-11,Goblet Squat,100.0,10,Quads,Glutes,1000.0,2024-11-11,Monday
2024-11-11,Goblet Squat,100.0,10,Quads,Glutes,1000.0,2024-11-11,Monday
2024-11-11,Goblet Squat,110.0,10,Quads,Glutes,1100.0,2024-11-11,Monday
2024-11-11,Leg Curl,90.0,10,Hamstrings,,900.0,2024-11-11,Monday
2024-11-11,Leg Curl,90.0,10,Hamstrings,,900.0,2024-11-11,Monday
2024-11-11,Leg Curl,90.0,9,Hamstrings,,810.0,2024-11-11,Monday
2024-11-11,Leg Curl,90.0,9,Hamstrings,,810.0,2024-11-11,Monday
2024-11-11,Leg Extension,220.0,10,Quads,,2200.0,2024-11-11,Monday
2024-11-11,Leg Extension,235.0,10,Quads,,2350.0,2024-11-11,Monday
2024-11-11,Leg Extension,235.0,10,Quads,,2350.0,2024-11-11,Monday
2024-11-11,Leg Extension,235.0,10,Quads,,2350.0,2024-11-11,Monday
2024-11-13,Lat Pulldown,160.0,12,Lats,Biceps,1920.0,2024-11-11,Wednesday
2024-11-13,Lat Pulldown,180.0,9,Lats,Biceps,1620.0,2024-11-11,Wednesday
2024-11-13,Lat Pulldown,200.0,6,Lats,Biceps,1200.0,2024-11-11,Wednesday
2024-11-13,Lat Pulldown,180.0,7,Lats,Biceps,1260.0,2024-11-11,Wednesday
2024-11-13,Seated Row,160.0,10,Back,,1600.0,2024-11-11,Wednesday
2024-11-13,Seated Row,160.0,11,Back,,1760.0,2024-11-11,Wednesday
2024-11-13,Seated Row,140.0,11,Back,,1540.0,2024-11-11,Wednesday
2024-11-13,Seated Row,140.0,11,Back,,1540.0,2024-11-11,Wednesday
2024-11-13,Lateral Raise,30.0,12,Shoulders,,360.0,2024-11-11,Wednesday
2024-11-13,Lateral Raise,30.0,10,Shoulders,,300.0,2024-11-11,Wednesday
2024-11-13,Lateral Raise,30.0,10,Shoulders,,300.0,2024-11-11,Wednesday
2024-11-13,Lateral Raise,30.0,7,Shoulders,,210.0,2024-11-11,Wednesday
2024-11-13,Bicep Curl,33.0,11,Biceps,,363.0,2024-11-11,Wednesday
2024-11-13,Bicep Curl,35.0,10,Biceps,,350.0,2024-11-11,Wednesday
2024-11-13,Bicep Curl,35.0,11,Biceps,,385.0,2024-11-11,Wednesday
2024-11-13,Bicep Curl,33.0,10,Biceps,,330.0,2024-11-11,Wednesday
2024-11-13,Rear Pec Dec,165.0,12,Shoulders,,1980.0,2024-11-11,Wednesday
2024-11-13,Rear Pec Dec,165.0,10,Shoulders,,1650.0,2024-11-11,Wednesday
2024-11-13,Rear Pec Dec,165.0,7,Shoulders,,1155.0,2024-11-11,Wednesday
2024-11-13,Rear Pec Dec,165.0,6,Shoulders,,990.0,2024-11-11,Wednesday
2024-11-13,Machine Row (Vertical),90.0,10,Lats,Biceps,900.0,2024-11-11,Wednesday
2024-11-13,Machine Row (Vertical),90.0,11,Lats,Biceps,990.0,2024-11-11,Wednesday
2024-11-13,Machine Row (Vertical),90.0,10,Lats,Biceps,900.0,2024-11-11,Wednesday
2024-11-13,Machine Row (Vertical),90.0,10,Lats,Biceps,900.0,2024-11-11,Wednesday
2024-11-13,Skull Crushers,80.0,10,Triceps,,800.0,2024-11-11,Wednesday
2024-11-13,Skull Crushers,80.0,10,Triceps,,800.0,2024-11-11,Wednesday
2024-11-13,Skull Crushers,80.0,10,Triceps,,800.0,2024-11-11,Wednesday
2024-11-13,EZ Curl,100.0,8,Biceps,,800.0,2024-11-11,Wednesday
2024-11-13,EZ Curl,100.0,8,Biceps,,800.0,2024-11-11,Wednesday
2024-11-13,EZ Curl,100.0,7,Biceps,,700.0,2024-11-11,Wednesday
2024-11-13,Shoulder Press,50.0,10,Shoulders,,500.0,2024-11-11,Wednesday
2024-11-13,Shoulder Press,50.0,10,Shoulders,,500.0,2024-11-11,Wednesday
2024-11-14,Dumbbell Bench,100.0,8,Chest,Triceps,800.0,2024-11-11,Thursday
2024-11-14,Dumbbell Bench,100.0,7,Chest,Triceps,700.0,2024-11-11,Thursday
2024-11-14,Dumbbell Bench,100.0,5,Chest,Triceps,500.0,2024-11-11,Thursday
2024-11-14,Dumbbell Bench,100.0,6,Chest,Triceps,600.0,2024-11-11,Thursday
2024-11-14,Skull Crushers,90.0,9,Triceps,,810.0,2024-11-11,Thursday
2024-11-14,Skull Crushers,90.0,8,Triceps,,720.0,2024-11-11,Thursday
2024-11-14,Skull Crushers,90.0,8,Triceps,,720.0,2024-11-11,Thursday
2024-11-14,Skull Crushers,90.0,8,Triceps,,720.0,2024-11-11,Thursday
2024-11-14,Incline Smith Bench,135.0,11,Chest,Triceps,1485.0,2024-11-11,Thursday
2024-11-14,Incline Smith Bench,135.0,10,Chest,Triceps,1350.0,2024-11-11,Thursday
2024-11-14,Incline Smith Bench,135.0,10,Chest,Triceps,1350.0,2024-11-11,Thursday
2024-11-14,Incline Smith Bench,135.0,6,Chest,Triceps,810.0,2024-11-11,Thursday
2024-11-14,Pec Dec,160.0,8,Chest,,1280.0,2024-11-11,Thursday
2024-11-14,Pec Dec,175.0,7,Chest,,1225.0,2024-11-11,Thursday
2024-11-14,Pec Dec,175.0,7,Chest,,1225.0,2024-11-11,Thursday
2024-11-14,Pec Dec,175.0,7,Chest,,1225.0,2024-11-11,Thursday
2024-11-18,Split Squat,90.0,9,Quads,Glutes,810.0,2024-11-18,Monday
2024-11-18,Split Squat,90.0,10,Quads,Glutes,900.0,2024-11-18,Monday
2024-11-18,Split Squat,90.0,10,Quads,Glutes,900.0,2024-11-18,Monday
2024-11-18,Split Squat,90.0,9,Quads,Glutes,810.0,2024-11-18,Monday
2024-11-18,Leg Extension,130.0,10,Quads,,1300.0,2024-11-18,Monday
2024-11-18,Leg Extension,140.0,8,Quads,,1120.0,2024-11-18,Monday
2024-11-18,Leg Extension,140.0,8,Quads,,1120.0,2024-11-18,Monday
2024-11-18,Leg Extension,130.0,10,Quads,,1300.0,2024-11-18,Monday
2024-11-18,Leg Curl,90.0,12,Hamstrings,,1080.0,2024-11-18,Monday
2024-11-18,Leg Curl,96.0,10,Hamstrings,,960.0,2024-11-18,Monday
2024-11-18,Leg Curl,90.0,10,Hamstrings,,900.0,2024-11-18,Monday
2024-11-18,Leg Curl,90.0,6,Hamstrings,,540.0,2024-11-18,Monday
2024-11-18,Goblet Squat,105.0,10,Quads,Glutes,1050.0,2024-11-18,Monday
2024-11-18,Goblet Squat,105.0,12,Quads,Glutes,1260.0,2024-11-18,Monday
2024-11-18,Goblet Squat,105.0,11,Quads,Glutes,1155.0,2024-11-18,Monday
2024-11-17,Dumbbell Bench,100.0,8,Chest,Triceps,800.0,2024-11-11,Sunday
2024-11-17,Dumbbell Bench,100.0,7,Chest,Triceps,700.0,2024-11-11,Sunday
2024-11-17,Dumbbell Bench,100.0,6,Chest,Triceps,600.0,2024-11-11,Sunday
2024-11-17,Dumbbell Bench,100.0,7,Chest,Triceps,700.0,2024-11-11,Sunday
2024-11-17,Skull Crushers,90.0,10,Triceps,,900.0,2024-11-11,Sunday
2024-11-17,Skull Crushers,90.0,8,Triceps,,720.0,2024-11-11,Sunday
2024-11-17,Skull Crushers,90.0,7,Triceps,,630.0,2024-11-11,Sunday
2024-11-17,Skull Crushers,90.0,8,Triceps,,720.0,2024-11-11,Sunday
2024-11-17,Hammer Curl,45.0,12,Biceps,,540.0,2024-11-11,Sunday
2024-11-17,Hammer Curl,45.0,10,Biceps,,450.0,2024-11-11,Sunday
2024-11-17,Hammer Curl,45.0,12,Biceps,,540.0,2024-11-11,Sunday
2024-11-17,Incline Smith Bench,135.0,10,Chest,Triceps,1350.0,2024-11-11,Sunday
2024-11-17,Incline Smith Bench,155.0,10,Chest,Triceps,1550.0,2024-11-11,Sunday
2024-11-17,Incline Smith Bench,135.0,9,Chest,Triceps,1215.0,2024-11-11,Sunday
2024-11-17,Tricep Pushdown,80.0,10,Triceps,,800.0,2024-11-11,Sunday
2024-11-17,Tricep Pushdown,80.0,10,Triceps,,800.0,2024-11-11,Sunday
2024-11-17,Tricep Pushdown,80.0,8,Triceps,,640.0,2024-11-11,Sunday
2024-11-17,Tricep Pushdown,80.0,8,Triceps,,640.0,2024-11-11,Sunday
2024-11-17,Pull-Ups,180.0,10,Lats,Biceps,1800.0,2024-11-11,Sunday
2024-11-17,Pull-Ups,180.0,11,Lats,Biceps,1980.0,2024-11-11,Sunday
2024-11-17,Machine Lateral Raise,95.0,10,Shoulders,,950.0,2024-11-11,Sunday
2024-11-17,Machine Lateral Raise,95.0,12,Shoulders,,1140.0,2024-11-11,Sunday
2024-11-17,Machine Lateral Raise,95.0,12,Shoulders,,1140.0,2024-11-11,Sunday
2024-11-17,Pec Dec,170.0,8,Chest,,1360.0,2024-11-11,Sunday
2024-11-17,Pec Dec,170.0,7,Chest,,1190.0,2024-11-11,Sunday
2024-11-17,Pec Dec,160.0,7,Chest,,1120.0,2024-11-11,Sunday
2024-11-20,Close-Grip Pulldown,180.0,12,Lats,Biceps,2160.0,2024-11-18,Wednesday
2024-11-20,Close-Grip Pulldown,200.0,8,Lats,Biceps,1600.0,2024-11-18,Wednesday
2024-11-20,Close-Grip Pulldown,200.0,6,Lats,Biceps,1200.0,2024-11-18,Wednesday
2024-11-20,Close-Grip Pulldown,190.0,7,Lats,Biceps,1330.0,2024-11-18,Wednesday
2024-11-20,Close-Grip Pulldown,180.0,6,Lats,Biceps,1080.0,2024-11-18,Wednesday
2024-11-20,Machine Row (Horizontal),90.0,10,Back,,900.0,2024-11-18,Wednesday
2024-11-20,Machine Row (Horizontal),90.0,10,Back,,900.0,2024-11-18,Wednesday
2024-11-20,Machine Row (Horizontal),90.0,10,Back,,900.0,2024-11-18,Wednesday
2024-11-20,Rear Crossover,22.5,10,Shoulders,,225.0,2024-11-18,Wednesday
2024-11-20,Rear Crossover,22.5,10,Shoulders,,225.0,2024-11-18,Wednesday
2024-11-20,Rear Crossover,20.0,10,Shoulders,,200.0,2024-11-18,Wednesday
2024-11-20,Rear Crossover,20.0,11,Shoulders,,220.0,2024-11-18,Wednesday
2024-11-20,Lat Pulldown,140.0,12,Lats,Biceps,1680.0,2024-11-18,Wednesday
2024-11-20,Lat Pulldown,140.0,10,Lats,Biceps,1400.0,2024-11-18,Wednesday
2024-11-20,Lat Pulldown,140.0,9,Lats,Biceps,1260.0,2024-11-18,Wednesday
2024-11-20,Machine Shoulder Press,125.0,10,Shoulders,,1250.0,2024-11-18,Wednesday
2024-11-20,Machine Shoulder Press,125.0,8,Shoulders,,1000.0,2024-11-18,Wednesday
2024-11-20,Machine Shoulder Press,125.0,8,Shoulders,,1000.0,2024-11-18,Wednesday
2024-11-20,Machine Shoulder Press,125.0,6,Shoulders,,750.0,2024-11-18,Wednesday
2024-11-20,Machine Curl,125.0,10,Biceps,,1250.0,2024-11-18,Wednesday
2024-11-20,Machine Curl,125.0,9,Biceps,,1125.0,2024-11-18,Wednesday
2024-11-20,Machine Curl,125.0,8,Biceps,,1000.0,2024-11-18,Wednesday
2024-11-20,Machine Curl,125.0,8,Biceps,,1000.0,2024-11-18,Wednesday
2024-11-20,Hammer Curl,40.0,8,Biceps,,320.0,2024-11-18,Wednesday
2024-11-20,Hammer Curl,40.0,8,Biceps,,320.0,2024-11-18,Wednesday
2024-11-20,Hammer Curl,40.0,9,Biceps,,360.0,2024-11-18,Wednesday
2024-11-20,Hammer Curl,40.0,8,Biceps,,320.0,2024-11-18,Wednesday
2024-11-25,Barbell Squat,135.0,20,Quads,Glutes,2700.0,2024-11-25,Monday
2024-11-25,Barbell Squat,225.0,14,Quads,Glutes,3150.0,2024-11-25,Monday
2024-11-25,Barbell Squat,315.0,7,Quads,Glutes,2205.0,2024-11-25,Monday
2024-11-25,Barbell Squat,335.0,3,Quads,Glutes,1005.0,2024-11-25,Monday
2024-11-25,Barbell Squat,335.0,3,Quads,Glutes,1005.0,2024-11-25,Monday
2024-11-25,Barbell Squat,331.0,5,Quads,Glutes,1655.0,2024-11-25,Monday
2024-11-25,Barbell Squat,355.0,2,Quads,Glutes,710.0,2024-11-25,Monday
2024-11-25,Barbell Squat,365.0,1,Quads,Glutes,365.0,2024-11-25,Monday
2024-11-25,Leg Curl,100.0,12,Hamstrings,,1200.0,2024-11-25,Monday
2024-11-25,Leg Curl,100.0,9,Hamstrings,,900.0,2024-11-25,Monday
2024-11-25,Leg Curl,100.0,10,Hamstrings,,1000.0,2024-11-25,Monday
2024-11-25,Leg Curl,100.0,9,Hamstrings,,900.0,2024-11-25,Monday
2024-11-25,Bicep Curl,35.0,11,Biceps,,385.0,2024-11-25,Monday
2024-11-25,Bicep Curl,35.0,11,Biceps,,385.0,2024-11-25,Monday
2024-11-25,Bicep Curl,35.0,13,Biceps,,455.0,2024-11-25,Monday
2024-11-25,Bicep Curl,35.0,10,Biceps,,350.0,2024-11-25,Monday
2024-11-25,Bicep Curl,35.0,10,Biceps,,350.0,2024-11-25,Monday
2024-11-25,Bicep Curl,35.0,10,Biceps,,350.0,2024-11-25,Monday
2024-11-25,Leg Extension,140.0,10,Quads,,1400.0,2024-11-25,Monday
2024-11-25,Leg Extension,140.0,10,Quads,,1400.0,2024-11-25,Monday
2024-11-25,Leg Extension,140.0,9,Quads,,1260.0,2024-11-25,Monday
2024-11-25,Goblet Squat,115.0,10,Quads,Glutes,1150.0,2024-11-25,Monday
2024-11-25,Goblet Squat,115.0,10,Quads,Glutes,1150.0,2024-11-25,Monday
2024-11-25,Goblet Squat,115.0,10,Quads,Glutes,1150.0,2024-11-25,Monday
2024-11-25,EZ Curl,90.0,10,Biceps,,900.0,2024-11-25,Monday
2024-11-25,EZ Curl,90.0,12,Biceps,,1080.0,2024-11-25,Monday
2024-11-26,Bench,135.0,15,Chest,Triceps,2025.0,2024-11-25,Tuesday
2024-11-26,Bench,205.0,8,Chest,Triceps,1640.0,2024-11-25,Tuesday
2024-11-26,Bench,225.0,4,Chest,Triceps,900.0,2024-11-25,Tuesday
2024-11-26,Bench,225.0,4,Chest,Triceps,900.0,2024-11-25,Tuesday
2024-11-26,Bench,225.0,4,Chest,Triceps,900.0,2024-11-25,Tuesday
2024-11-26,Bench,225.0,3,Chest,Triceps,675.0,2024-11-25,Tuesday
2024-11-26,Bench,225.0,2,Chest,Triceps,450.0,2024-11-25,Tuesday
2024-11-26,Bench,225.0,2,Chest,Triceps,450.0,2024-11-25,Tuesday
2024-11-26,Bench,135.0,15,Chest,Triceps,2025.0,2024-11-25,Tuesday
2024-11-26,Skull Crushers,90.0,9,Triceps,,810.0,2024-11-25,Tuesday
2024-11-26,Skull Crushers,90.0,8,Triceps,,720.0,2024-11-25,Tuesday
2024-11-26,Skull Crushers,90.0,8,Triceps,,720.0,2024-11-25,Tuesday
2024-11-27,Hammer Curl,50.0,12,Biceps,,600.0,2024-11-25,Wednesday
2024-11-27,Hammer Curl,50.0,11,Biceps,,550.0,2024-11-25,Wednesday
2024-11-27,Hammer Curl,50.0,10,Biceps,,500.0,2024-11-25,Wednesday
2024-11-27,Hammer Curl,50.0,9,Biceps,,450.0,2024-11-25,Wednesday
2024-11-27,Pec Dec,190.0,10,Chest,,1900.0,2024-11-25,Wednesday
2024-11-27,Pec Dec,190.0,8,Chest,,1520.0,2024-11-25,Wednesday
2024-11-27,Pec Dec,140.0,7,Chest,,980.0,2024-11-25,Wednesday
2024-11-27,Tricep Pushdown,70.0,12,Triceps,,840.0,2024-11-25,Wednesday
2024-11-27,Tricep Pushdown,85.0,8,Triceps,,680.0,2024-11-25,Wednesday
2024-11-27,Tricep Pushdown,85.0,7,Triceps,,595.0,2024-11-25,Wednesday
2024-11-27,Incline Smith Bench,135.0,8,Chest,Triceps,1080.0,2024-11-25,Wednesday
2024-11-27,Incline Smith Bench,125.0,8,Chest,Triceps,1000.0,2024-11-25,Wednesday
2024-11-27,Incline Smith Bench,135.0,8,Chest,Triceps,1080.0,2024-11-25,Wednesday
2024-11-27,Close-Grip Pulldown,160.0,12,Lats,Biceps,1920.0,2024-11-25,Wednesday
2024-11-27,Close-Grip Pulldown,170.0,9,Lats,Biceps,1530.0,2024-11-25,Wednesday
2024-11-27,Close-Grip Pulldown,180.0,7,Lats,Biceps,1260.0,2024-11-25,Wednesday
2024-11-27,Close-Grip Pulldown,165.0,8,Lats,Biceps,1320.0,2024-11-25,Wednesday
2024-11-27,Rear Pec Dec,160.0,10,Shoulders,,1600.0,2024-11-25,Wednesday
2024-11-27,Rear Pec Dec,160.0,10,Shoulders,,1600.0,2024-11-25,Wednesday
2024-11-27,Rear Pec Dec,160.0,8,Shoulders,,1280.0,2024-11-25,Wednesday
2024-11-27,Rear Pec Dec,160.0,8,Shoulders,,1280.0,2024-11-25,Wednesday
2024-11-27,T-Bar Row,45.0,15,Back,,675.0,2024-11-25,Wednesday
2024-11-27,T-Bar Row,90.0,11,Back,,990.0,2024-11-25,Wednesday
2024-11-27,T-Bar Row,90.0,9,Back,,810.0,2024-11-25,Wednesday
2024-11-27,T-Bar Row,90.0,8,Back,,720.0,2024-11-25,Wednesday
